setting,case_id,target,delta,reference_delta,jbc_same,lgcs_same,jbc_reference_change
length_typicality_plus20,C090,4,0.04098366699553768,0.03794469879507201,True,True,0.0
length_typicality_plus20,C090,5,0.030485007240717454,0.02661502683119421,True,True,0.0
length_typicality_plus20,C090,6,0.00954257664046132,0.009003141604312148,True,True,0.0
length_typicality_plus20,C091,1,0.007682393200574067,0.008233376543348214,True,True,0.0
length_typicality_plus20,C091,2,0.0,0.0,True,True,0.0
length_typicality_plus20,C092,1,0.0014269264340001087,0.0013369352939431867,True,True,0.0
length_typicality_plus20,C092,2,0.0,0.0,True,True,0.0
length_typicality_plus20,C093,1,0.01745530326923239,0.018345191442410202,True,True,0.0
length_typicality_plus20,C093,2,0.004472266959316462,0.002667382339966773,True,True,0.0
length_typicality_plus20,C094,1,0.0008279806846862581,0.0007542281350780833,True,True,0.0
length_typicality_plus20,C094,2,0.0,0.0,True,True,0.0
length_typicality_plus20,C095,1,0.009499912603465832,0.010217925892782587,True,True,0.0
length_typicality_plus20,C095,2,0.003659973288023588,0.0037720354594708017,True,True,0.0
length_typicality_plus20,C096,1,0.013383235617354217,0.013946675591326896,True,True,0.0
length_typicality_plus20,C096,2,0.01060314419568864,0.009186623910786285,True,True,0.0
length_typicality_plus20,C097,1,0.023808890630418578,0.025079420678976394,True,True,0.0
length_typicality_plus20,C097,2,0.00021499020184090334,0.00024021899912618494,True,True,0.0
length_typicality_plus20,C098,1,0.004285482895625803,0.004230745630323662,True,True,0.0
length_typicality_plus20,C098,2,0.001140564773894459,0.0012252565131400939,True,True,0.0
length_typicality_plus20,C099,1,0.010252554246799717,0.010882151043221766,True,True,0.0
length_typicality_plus20,C099,2,0.041470951833362246,0.040408198039692866,True,True,0.0
length_typicality_plus20,C099,3,0.014045573848170623,0.014895878494074921,True,True,0.0
length_typicality_plus20,C099,4,0.008673601312014778,0.008842066829657824,True,True,0.0
length_typicality_plus20,C100,1,0.01724067104814453,0.01805016994460562,True,True,0.0
length_typicality_plus20,C100,2,0.9241964792842855,0.9116546783290679,True,True,0.0
length_typicality_plus20,C100,3,0.02269943675372854,0.02400667470543949,True,True,0.0
length_typicality_plus20,C100,4,0.0015969645492766027,0.0016361657306380728,True,True,0.0
length_typicality_plus20,C101,1,0.012266793198461245,0.01283568884329922,True,True,0.0
length_typicality_plus20,C101,2,0.011023916488415164,0.011571365309410941,True,True,0.0
length_typicality_plus20,C102,1,0.009222580308580919,0.009765485918140526,True,True,0.0
length_typicality_plus20,C102,2,0.007493920288752509,0.007781107517654373,True,True,0.0
length_typicality_plus20,C102,3,0.015285688314897072,0.014056543923389508,True,True,0.0
length_typicality_plus20,C102,4,0.016098606707420915,0.014761598172575274,True,False,0.0
length_typicality_plus20,C103,1,0.009558620287021702,0.010013904759101688,True,True,0.0
length_typicality_plus20,C103,2,0.009833068641472487,0.00841923057159688,True,True,0.0
length_typicality_plus20,C104,1,0.0,0.0,True,True,0.0
length_typicality_plus20,C104,2,0.02024973176707201,0.021147715735770234,True,False,0.0
length_typicality_plus20,C105,1,0.006950551419281137,0.007154141860540086,True,True,0.0
length_typicality_plus20,C105,2,0.008750561576803317,0.00924312164738783,True,True,0.0
length_typicality_plus20,C105,3,0.010432151457766103,0.01072329218828294,True,True,0.0
length_typicality_plus20,C105,4,0.01921266300754465,0.019517816582825587,True,True,0.0
length_typicality_plus20,C106,1,0.012833850247557566,0.013720857122670793,True,True,0.0
length_typicality_plus20,C106,2,0.03168756032448883,0.03356294966804407,True,True,0.0
length_typicality_plus20,C106,3,0.0226170750567114,0.02403715030189879,True,True,0.0
length_typicality_plus20,C106,4,0.02799662597534125,0.027705737749029513,True,True,0.0
length_typicality_plus20,C107,1,0.0058246254495797345,0.006297688168247273,True,True,0.0
length_typicality_plus20,C107,2,0.00404404505124023,0.004277171859023321,True,True,0.0
length_typicality_plus20,C108,1,0.022534980514924197,0.023697078710342767,True,True,0.0
length_typicality_plus20,C108,2,0.022534980514924197,0.02369707871034299,True,True,0.0
length_typicality_plus20,C108,3,0.02370372980846014,0.024834028963547805,True,True,0.0
length_typicality_plus20,C108,4,0.013617440810158588,0.014206207973196605,False,True,-0.0011483589256870985
opening_typicality_minus20,C001,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C001,2,0.007921703028815452,0.007713977868834654,True,True,0.0
opening_typicality_minus20,C002,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C002,2,0.0,0.0,True,True,0.0
opening_typicality_minus20,C003,1,0.0023133604193459334,0.004632455984694861,True,True,0.0
opening_typicality_minus20,C003,2,0.005294020163462809,0.005082259356924412,True,True,0.0
opening_typicality_minus20,C004,1,0.01742667633367878,0.019132372827951105,True,True,0.0
opening_typicality_minus20,C004,2,0.01152813578967149,0.01339957916766088,True,True,0.0
opening_typicality_minus20,C005,1,0.01751381484885739,0.016833414813784087,True,True,0.0
opening_typicality_minus20,C005,2,0.01991408544245532,0.021172322726168202,True,True,0.0
opening_typicality_minus20,C006,1,0.019667247136246235,0.02104840071325631,True,True,0.0
opening_typicality_minus20,C006,2,0.008578948391702035,0.010186945528142921,True,False,0.0
opening_typicality_minus20,C007,1,0.016529078331634528,0.018008445916135818,True,True,0.0
opening_typicality_minus20,C007,2,0.01211584278938993,0.01459731870336034,True,True,0.0
opening_typicality_minus20,C008,1,0.01827836305984154,0.021619671504486515,True,True,0.0
opening_typicality_minus20,C008,2,0.0,0.0,True,True,0.0
opening_typicality_minus20,C009,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C009,2,0.0023294605472505836,0.0015324777260086186,True,True,0.0
opening_typicality_minus20,C009,3,0.017010453996095798,0.0163300358362517,True,True,0.0
opening_typicality_minus20,C009,4,0.017010453996095798,0.016330035836252144,True,True,0.0
opening_typicality_minus20,C010,1,0.004497278862348519,0.005249366926565857,True,True,0.0
opening_typicality_minus20,C010,2,0.023611496216810135,0.02504133323372182,True,True,0.0
opening_typicality_minus20,C010,3,0.08354204229822537,0.08713235944671327,True,True,0.0
opening_typicality_minus20,C010,4,0.0830984200376843,0.08599975318204489,True,True,0.0
opening_typicality_minus20,C011,1,0.01265309518659663,0.012295730616153744,True,True,0.0
opening_typicality_minus20,C011,2,0.022815549856344486,0.022659875630124837,True,True,0.0
opening_typicality_minus20,C012,1,0.009692329861922033,0.010355793079424025,True,True,0.0
opening_typicality_minus20,C012,2,0.013593222168279073,0.013443731446241003,True,True,0.0
opening_typicality_minus20,C012,3,0.020555962331522792,0.02078488025024061,True,True,0.0
opening_typicality_minus20,C012,4,0.01319734872391587,0.011878648571401307,True,True,0.0
opening_typicality_minus20,C013,1,0.012428527772578635,0.012195269601246839,True,True,0.0
opening_typicality_minus20,C013,2,0.011921838769348936,0.012749193131051717,True,True,0.0
opening_typicality_minus20,C014,1,0.011576613237600064,0.012411962636539986,True,True,0.0
opening_typicality_minus20,C014,2,0.0,0.0,True,True,0.0
opening_typicality_minus20,C015,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C015,2,0.008121587250133455,0.009167643740768838,True,True,0.0
opening_typicality_minus20,C015,3,0.013540178106435707,0.012686845561647342,True,True,0.0
opening_typicality_minus20,C015,4,0.013540178106435707,0.012686845561647342,True,True,0.0
opening_typicality_minus20,C016,1,0.006487274502825269,0.00749865951347739,True,True,0.0
opening_typicality_minus20,C016,2,0.021534466327115975,0.022397239737712127,True,True,0.0
opening_typicality_minus20,C016,3,0.026235433724992152,0.02851937702547902,False,True,-1.8231875606566916e-05
opening_typicality_minus20,C016,4,0.02886128676183919,0.029215822506609257,False,True,-1.8231875606566916e-05
opening_typicality_minus20,C017,1,0.009660204099604996,0.01132528272632638,True,True,0.0
opening_typicality_minus20,C017,2,0.004326140163606995,0.006324072240147638,True,True,0.0
opening_typicality_minus20,C018,1,0.028101243169798007,0.029715526946743953,True,True,0.0
opening_typicality_minus20,C018,2,0.9303182840777193,0.9412549844564453,True,True,0.0
opening_typicality_minus20,C018,3,0.018901778561470906,0.020496204308528387,True,True,0.0
opening_typicality_minus20,C018,4,0.01730628281787494,0.019479440873936937,True,True,0.0
opening_typicality_minus20,C019,1,0.02071572038792735,0.024591029951411603,True,False,0.0
opening_typicality_minus20,C019,2,0.5441399212481632,0.5453639667099415,True,True,0.0
opening_typicality_minus20,C020,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C020,2,0.007147888654256418,0.00871335128220374,True,True,0.0
opening_typicality_minus20,C021,1,0.0008761426409016337,-0.001655004536716076,False,True,-0.001655004536716076
opening_typicality_minus20,C021,2,0.0,0.0,False,False,-0.0001270411227929369
opening_typicality_minus20,C022,1,0.014475368300532976,0.01494616622909506,True,True,0.0
opening_typicality_minus20,C022,2,0.014475368300533198,0.01494616622909506,True,True,0.0
opening_typicality_minus20,C022,3,0.014475368300533198,0.01494616622909506,True,True,0.0
opening_typicality_minus20,C022,4,0.01832677700155827,0.0213446944604736,False,True,-0.000404793600609743
opening_typicality_minus20,C023,1,0.02582566931624286,0.028611824689425358,True,True,0.0
opening_typicality_minus20,C023,2,0.02798086161513247,0.029020185304299506,False,True,-0.0011969410923047263
opening_typicality_minus20,C023,3,0.025825669316243083,0.028611824689425358,True,True,0.0
opening_typicality_minus20,C023,4,0.0,0.0,True,True,0.0
opening_typicality_minus20,C024,1,0.0016517436748049175,0.0012986332490720898,True,True,0.0
opening_typicality_minus20,C024,2,0.9092226656494997,0.9193647936707225,True,True,0.0
opening_typicality_minus20,C024,3,0.008527836219288432,0.008595694209117877,True,True,0.0
opening_typicality_minus20,C024,4,0.006876092544483736,0.007297060960045343,True,True,0.0
opening_typicality_minus20,C025,1,0.009568415611555858,0.009655720954056202,True,True,0.0
opening_typicality_minus20,C025,2,0.0,0.0,True,True,0.0
opening_typicality_minus20,C026,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C026,2,0.0006928640382286577,0.0010377974394064626,True,True,0.0
opening_typicality_minus20,C027,1,0.008770120705638762,0.009428604903064075,True,True,0.0
opening_typicality_minus20,C027,2,0.01481849824807302,0.015222278117161814,True,True,0.0
opening_typicality_minus20,C027,3,0.023953613611313873,0.026453201654315528,True,True,0.0
opening_typicality_minus20,C027,4,0.0,0.0,True,True,0.0
opening_typicality_minus20,C028,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C028,2,0.0014720458963453087,0.0019303490575632853,True,True,0.0
opening_typicality_minus20,C029,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C029,2,0.00582933275984443,0.00702849231472058,True,True,0.0
opening_typicality_minus20,C029,3,0.0015375872904379584,0.0016727134989111825,True,True,0.0
opening_typicality_minus20,C029,4,0.0015375872904375143,0.0016727134989116266,True,True,0.0
opening_typicality_minus20,C030,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C030,2,0.0,0.0,True,True,0.0
opening_typicality_minus20,C031,1,0.01694029069896108,0.017990608695021004,True,True,0.0
opening_typicality_minus20,C031,2,0.005524019866369301,0.005728972099979801,True,True,0.0
opening_typicality_minus20,C032,1,0.007304325157980296,0.009130833566021401,True,True,0.0
opening_typicality_minus20,C032,2,0.03237574602029403,0.034691180526400744,True,True,0.0
opening_typicality_minus20,C033,1,0.020167348984165834,0.021493887418470692,True,True,0.0
opening_typicality_minus20,C033,2,0.0,0.0,True,True,0.0
opening_typicality_minus20,C034,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C034,2,0.0033001659825955265,0.0024379237281770827,True,True,0.0
opening_typicality_minus20,C035,1,0.027465439104727984,0.029946543805899006,True,True,0.0
opening_typicality_minus20,C035,2,0.03817006683387847,0.04130366748367731,True,True,0.0
opening_typicality_minus20,C035,3,0.027465439104727984,0.029946543805898784,True,True,0.0
opening_typicality_minus20,C035,4,0.0008144510886025635,0.0036878669635926897,True,True,0.0
opening_typicality_minus20,C036,1,0.0005872479146609155,0.001472036166017876,True,True,0.0
opening_typicality_minus20,C036,2,0.0037800530873226545,0.003753122240695461,True,True,0.0
opening_typicality_minus20,C037,1,0.01847682247452842,0.02134896921225926,True,True,0.0
opening_typicality_minus20,C037,2,0.9094903954537787,0.9200088739652446,True,True,0.0
opening_typicality_minus20,C037,3,0.009081869478160698,0.0086431294903484,True,True,0.0
opening_typicality_minus20,C037,4,0.0073196508333350785,0.006128594031036272,True,True,0.0
opening_typicality_minus20,C038,1,0.009586545893193854,0.009592444654570764,True,True,0.0
opening_typicality_minus20,C038,2,0.9080700678928386,0.9190736242226454,True,True,0.0
opening_typicality_minus20,C038,3,0.013756558822719978,0.014031462499230152,True,True,0.0
opening_typicality_minus20,C038,4,0.0031102901319051135,0.004817643326673782,True,True,0.0
opening_typicality_minus20,C039,1,0.008943490447838487,0.0089804477420532,True,True,0.0
opening_typicality_minus20,C039,2,0.0017154055425028236,0.002291228660749489,True,True,0.0
opening_typicality_minus20,C040,1,0.11672630101736492,0.11649994651884499,True,True,0.0
opening_typicality_minus20,C040,2,0.14387052596735073,0.14688000144713542,True,True,0.0
opening_typicality_minus20,C041,1,0.0008331281299571724,0.0005879652412388303,True,True,0.0
opening_typicality_minus20,C041,2,0.8961420506968794,0.9038776035384262,True,True,0.0
opening_typicality_minus20,C041,3,0.9140685414010759,0.9264657118371922,True,True,0.0
opening_typicality_minus20,C041,4,0.08785837210961756,0.09281056118466813,True,True,0.0
opening_typicality_minus20,C041,5,0.0707708509560998,0.07613027691385632,True,True,0.0
opening_typicality_minus20,C041,6,0.05284436025190331,0.05354216861509098,False,False,-0.0012280078561026642
opening_typicality_minus20,C042,1,0.009172465463174406,0.010373919978011514,True,True,0.0
opening_typicality_minus20,C042,2,0.009172465463174184,0.010373919978011514,True,True,0.0
opening_typicality_minus20,C042,3,0.022751064539944466,0.026420126826467438,True,True,0.0
opening_typicality_minus20,C042,4,0.01622894028447952,0.017948233183805673,False,True,-0.0006929112274018934
opening_typicality_minus20,C042,5,0.15025713330895352,0.15123706097656786,False,True,-0.0006929112274018934
opening_typicality_minus20,C042,6,0.13991425546846248,0.1393335721465978,False,True,-0.0006929112274018934
opening_typicality_minus20,C043,1,0.008788730868280137,0.008864037404892278,True,True,0.0
opening_typicality_minus20,C043,2,0.023886777181123087,0.025982339045170333,True,True,0.0
opening_typicality_minus20,C044,1,0.009374253356378537,0.012975570388491064,True,False,0.0
opening_typicality_minus20,C044,2,0.8934969398973567,0.9046700430146848,True,True,0.0
opening_typicality_minus20,C044,3,0.0,0.0,True,True,0.0
opening_typicality_minus20,C044,4,0.0,0.0,True,True,0.0
opening_typicality_minus20,C045,1,0.0,0.0,True,True,0.0
opening_typicality_minus20,C045,2,0.0031917801358494202,0.0012323367175208766,True,True,0.0
opening_typicality_minus20,C045,3,0.0028232122266707016,0.0032441821273638816,True,True,0.0
opening_typicality_minus20,C045,4,0.005340324542904451,0.005626603218502169,True,True,0.0
opening_typicality_minus20,C046,1,0.03232540378473525,0.034907597169839266,True,False,0.0
opening_typicality_minus20,C046,2,0.02825966546911074,0.0275601343895,True,True,0.0
opening_typicality_minus20,C047,1,0.005494582870976261,0.00446936318004898,True,True,0.0
opening_typicality_minus20,C047,2,0.8992104202492999,0.9069303982225143,False,True,-0.00031035584553151807
opening_typicality_minus20,C047,3,0.8976075714934577,0.9071398845568077,False,False,-0.00031035584553151807
opening_typicality_minus20,C047,4,0.008513370602059478,0.009160235639767311,False,False,-0.00031035584553151807
